GeneID	kTotal	kWithin	kOut	kDiff	colors	Rank	GeneNumber	Rank_ratio
IAH1	0.0100676352652398	0.00780215988632943	0.00226547537891041	0.00553668450741902	grey	5822	12882	45.2
IARS2	0.813850825283268	0.65360814355182	0.160242681731449	0.493365461820371	grey	251	12882	1.9
IBA57	0.231735082792954	0.125678978526941	0.106056104266013	0.0196228742609285	grey	1505	12882	11.7
IBTK	0.0520456799392805	0.0466280160747427	0.00541766386453781	0.0412103522102049	grey	2893	12882	22.5
ICA1	0.00257467392263713	0.00231214529396418	0.000262528628672959	0.00204961666529122	grey	7917	12882	61.5
ICA1L	0.0398865633204698	0.0233019000711256	0.0165846632493442	0.00671723682178137	grey	3992	12882	31
ICAM1	0.00519450934639797	0.00493049901525015	0.000264010331147815	0.00466648868410234	grey	6586	12882	51.1
ICAM3	0.0916164080876611	0.0695849973392113	0.0220314107484498	0.0475535865907616	grey	2318	12882	18
ICMT	0.0363218300752767	0.0237702909259452	0.0125515391493315	0.0112187517766137	grey	3961	12882	30.7
ICOSLG	0.0179844838182231	0.00497847425095157	0.0130060095672715	-0.00802753531631997	grey	6571	12882	51
ID1	0.032047655036829	0.0298722199085747	0.0021754351282543	0.0276967847803204	grey	3576	12882	27.8
ID2	0.00360695752457121	0.00169083529968715	0.00191612222488406	-0.000225286925196915	grey	8487	12882	65.9
ID3	0.000558726143306736	0.000526052527876672	3.26736154300644e-05	0.000493378912446607	grey	10631	12882	82.5
IDE	0.0440679894033964	0.0313327212707815	0.0127352681326149	0.0185974531381666	grey	3493	12882	27.1
IDH1	0.0421150818755807	0.0190823964157638	0.0230326854598169	-0.00395028904405308	grey	4326	12882	33.6
IDH2	0.0786372929063073	0.069388712651066	0.00924858025524133	0.0601401323958246	grey	2327	12882	18.1
IDH3A	0.00706008672777119	0.00531259922237751	0.00174748750539368	0.00356511171698383	grey	6464	12882	50.2
IDH3B	0.0779620445950767	0.0718079875492818	0.00615405704579497	0.0656539305034868	grey	2266	12882	17.6
IDH3G	0.322803805042996	0.188782093086531	0.134021711956465	0.0547603811300658	grey	1052	12882	8.2
IDI2	0.002173678587593	0.00173888176600145	0.000434796821591544	0.00130408494440991	grey	8446	12882	65.6
IDO1	0.00467087981463292	0.0046629022464922	7.97756814071172e-06	0.00465492467835149	grey	6679	12882	51.8
IDS	0.0773168693603046	0.0445296611343874	0.0327872082259172	0.0117424529084702	grey	2966	12882	23
IDUA	0.0161447694249487	0.0160400208988922	0.000104748526056499	0.0159352723728357	grey	4601	12882	35.7
IER2	0.0630936221019183	0.0335683538606047	0.0295252682413136	0.00404308561929111	grey	3390	12882	26.3
IER3IP1	0.732180475513555	0.65829916021339	0.0738813153001648	0.584417844913225	grey	248	12882	1.9
IER5	0.116244376915106	0.0775717366757768	0.0386726402393288	0.038899096436448	grey	2155	12882	16.7
IER5L	0.004632607923658	0.00329733743506437	0.00133527048859363	0.00196206694647074	grey	7278	12882	56.5
IFFO1	0.163851972753922	0.125955784338783	0.0378961884151383	0.0880595959236451	grey	1500	12882	11.6
IFFO2	0.00130950365720976	0.00129521518223427	1.42884749754937e-05	0.00128092670725877	grey	8954	12882	69.5
IFI16	0.211371076648542	0.192711829202706	0.0186592474458362	0.17405258175687	grey	1025	12882	8
IFI27L2	0.0014551146050127	0.00118586096261759	0.000269253642395106	0.000916607320222485	grey	9092	12882	70.6
IFI30	0.0848922260723894	0.0848921324510763	9.36213130769969e-08	0.0848920388297633	grey	2013	12882	15.6
IFI35	0.605439119696493	0.589974903563446	0.0154642161330473	0.574510687430398	grey	282	12882	2.2
IFI44	1.5105981686855	1.51049073644212	0.000107432243380501	1.51038330419874	grey	52	12882	0.4
IFI44L	2.24519785905112	2.24519170501562	6.15403549764082e-06	2.24518555098013	grey	16	12882	0.1
IFI6	1.24458320427875	1.24449732198911	8.58822896356859e-05	1.24441143969947	grey	91	12882	0.7
IFIH1	0.0823476484739598	0.0798757282591813	0.00247192021477845	0.0774038080444029	grey	2114	12882	16.4
IFIT1	1.12156376381853	1.12145847016247	0.00010529365605394	1.12135317650642	grey	110	12882	0.9
IFIT1B	0.00151424815885669	0.00151403449890529	2.13659951398427e-07	0.00151382083895389	grey	8698	12882	67.5
IFIT2	0.0674419186600854	0.0674179481743847	2.39704857006723e-05	0.0673939776886841	grey	2366	12882	18.4
IFIT3	1.61433784148391	1.61432503850832	1.28029755905867e-05	1.61431223553273	grey	41	12882	0.3
IFIT5	0.0129050514618749	0.0128690537922992	3.59976695756999e-05	0.0128330561227235	grey	4988	12882	38.7
IFITM1	0.388751229788221	0.388727425561452	2.38042267689531e-05	0.388703621334683	grey	492	12882	3.8
IFITM2	0.0182658585471287	0.0150280002179308	0.00323785832919781	0.011790141888733	grey	4721	12882	36.6
IFITM3	0.00142493716439509	0.00141353099889441	1.14061655006857e-05	0.00140212483339372	grey	8806	12882	68.4
IFNAR1	0.253473455095323	0.215979543692569	0.0374939114027539	0.178485632289815	grey	920	12882	7.1
IFNAR2	0.64253740462782	0.609443651941793	0.0330937526860273	0.576349899255766	grey	273	12882	2.1
IFNG	0.00178696974428843	0.00158000687787731	0.000206962866411118	0.00137304401146619	grey	8615	12882	66.9
IFNGR1	0.183124883342931	0.0890807017476932	0.0940441815952373	-0.00496347984754408	grey	1953	12882	15.2
IFNGR2	0.00268115024831586	0.00206045625779549	0.000620693990520372	0.00143976226727512	grey	8104	12882	62.9
IFNW1	0.00116068787720989	0.00116055793038091	1.29946828977389e-07	0.00116042798355193	grey	9131	12882	70.9
IFRD2	0.0112890979952523	0.009705044086306	0.0015840539089463	0.0081209901773597	grey	5459	12882	42.4
IFT122	0.0010351788070298	0.000983910105843506	5.12687011862991e-05	0.000932641404657207	grey	9446	12882	73.3
IFT140	0.000743847336385075	0.000676683643732566	6.71636926525084e-05	0.000609519951080058	grey	10145	12882	78.8
IFT172	0.000892261354492035	0.000832073774670428	6.0187579821607e-05	0.000771886194848821	grey	9767	12882	75.8
IFT20	0.0115224869314381	0.00965128314261013	0.001871203788828	0.00778007935378213	grey	5471	12882	42.5
IFT27	0.0140292236315562	0.0123632411952687	0.0016659824362875	0.0106972587589812	grey	5058	12882	39.3
IFT43	0.00960995169972575	0.00645924211839026	0.00315070958133549	0.00330853253705476	grey	6159	12882	47.8
IFT46	0.0225731636965155	0.0126547967180174	0.00991836697849804	0.0027364297395194	grey	5018	12882	39
IFT52	0.00382336970062488	0.00347343414484678	0.000349935555778096	0.00312349858906868	grey	7180	12882	55.7
IFT57	0.0896364167896899	0.0497267879869418	0.0399096288027482	0.00981715918419364	grey	2808	12882	21.8
IFT74	0.0436928546761573	0.041667216752385	0.0020256379237723	0.0396415788286127	grey	3065	12882	23.8
IFT80	1.335508037345	1.22135472552815	0.114153311816847	1.10720141371131	grey	94	12882	0.7
IFT81	0.000500415932397943	0.000493975114355426	6.44081804251646e-06	0.00048753429631291	grey	10738	12882	83.4
IFT88	0.0319871555508743	0.0293168980578389	0.00267025749303543	0.0266466405648034	grey	3615	12882	28.1
IGBP1	0.016802230043663	0.0166929364052628	0.000109293638400121	0.0165836427668627	grey	4531	12882	35.2
IGBP1P1	0.000624338695325317	0.00061764945573468	6.68923959063698e-06	0.000610960216144043	grey	10319	12882	80.1
IGDCC4	0.0034683425100802	0.0034628076558486	5.53485423160187e-06	0.003457272801617	grey	7188	12882	55.8
IGF1	0.00202841170563225	0.00198217668081507	4.62350248171886e-05	0.00193594165599788	grey	8170	12882	63.4
IGF1R	0.00575726489694432	0.00436388479310892	0.0013933801038354	0.00297050468927352	grey	6807	12882	52.8
IGF2BP2	0.0278844227674312	0.0278682789605845	1.61438068467419e-05	0.0278521351537377	grey	3694	12882	28.7
IGF2BP3	0.0023227481796487	0.00232185840923716	8.89770411536227e-07	0.00232096863882562	grey	7907	12882	61.4
IGF2R	0.00196199944333814	0.0019450965159371	1.69029274010339e-05	0.00192819358853607	grey	8220	12882	63.8
IGFALS	0.000348188373071898	0.000348025564571943	1.62808499954705e-07	0.000347862756071989	grey	11383	12882	88.4
IGFBP3	0.00226179432287402	0.0022396439491587	2.21503737153125e-05	0.00221749357544339	grey	7964	12882	61.8
IGFBP4	0.00550814604282482	0.00516799726899281	0.000340148773832013	0.00482784849516079	grey	6510	12882	50.5
IGFBP6	0.0011057985630287	0.00110467437410092	1.12418892777785e-06	0.00110355018517314	grey	9212	12882	71.5
IGFBP7	0.00308685014319605	0.00308567647201414	1.17367118190968e-06	0.00308450280083223	grey	7397	12882	57.4
IGFBPL1	0.0019803619691303	0.00198006650212622	2.95467004087294e-07	0.00197977103512213	grey	8171	12882	63.4
IGFL2	0.000964578205380258	0.00091686705389733	4.77111514829286e-05	0.000869155902414401	grey	9584	12882	74.4
IGFLR1	0.00907560384715528	0.00742027648707571	0.00165532736007958	0.00576494912699613	grey	5913	12882	45.9
IGHMBP2	0.0201496880963187	0.0177059391856856	0.00244374891063302	0.0152621902750526	grey	4442	12882	34.5
IGIP	0.00134744045260569	0.00111354460648444	0.000233895846121253	0.000879648760363187	grey	9193	12882	71.4
IGLL5	0.00927289488929246	0.0092684740638795	4.42082541295824e-06	0.00926405323846654	grey	5538	12882	43
IGSF11	0.00302799667803126	0.00302469285587579	3.30382215547442e-06	0.00302138903372032	grey	7428	12882	57.7
IGSF22	0.000199181203315134	0.000194567604867877	4.61359844725694e-06	0.00018995400642062	grey	12225	12882	94.9
IGSF3	0.0405644454078984	0.0405573704882142	7.07491968413021e-06	0.0405502955685301	grey	3112	12882	24.2
IGSF6	0.0189227993039028	0.0189212373706828	1.56193321999148e-06	0.0189196754374628	grey	4338	12882	33.7
IGSF8	0.0181392667615054	0.0145413253952398	0.00359794136626556	0.0109433840289743	grey	4783	12882	37.1
IGSF9	0.000320309022820539	0.000319813603370053	4.95419450486105e-07	0.000319318183919567	grey	11507	12882	89.3
IGSF9B	0.0153057608083501	0.0124283757928691	0.00287738501548097	0.00955099077738811	grey	5052	12882	39.2
IHH	0.0155306418645525	0.0155303101302205	3.31734332038869e-07	0.0155299783958884	grey	4656	12882	36.1
IK	0.0594933245513526	0.0512852607818685	0.00820806376948414	0.0430771970123843	grey	2767	12882	21.5
IKBIP	0.0130901487345312	0.0122568635006259	0.000833285233905303	0.0114235782667206	grey	5077	12882	39.4
IKBKB	0.00237101917808442	0.00234496505059936	2.60541274850591e-05	0.00231891092311431	grey	7887	12882	61.2
IKBKE	0.272153842000673	0.141553679319852	0.130600162680821	0.0109535166390305	grey	1343	12882	10.4
IKBKG	0.0054298055793827	0.00444698394720362	0.000982821632179078	0.00346416231502454	grey	6770	12882	52.6
IKZF1	0.00231724273041437	0.00221258929791388	0.000104653432500483	0.0021079358654134	grey	7988	12882	62
IKZF2	0.0226508438889856	0.0184569994993512	0.00419384438963439	0.0142631551097168	grey	4382	12882	34
IKZF3	0.0798365476015961	0.0354353234445779	0.0444012241570183	-0.00896590071244041	grey	3305	12882	25.7
IKZF4	0.000208970648826202	0.000208361304968265	6.09343857937072e-07	0.000207751961110328	grey	12132	12882	94.2
IL10	0.000674987478127614	0.000536435841274228	0.000138551636853386	0.000397884204420842	grey	10586	12882	82.2
IL10RA	0.00852685778593903	0.0072879970218662	0.00123886076407283	0.00604913625779338	grey	5944	12882	46.1
IL10RB	0.405451491494398	0.175395181439551	0.230056310054847	-0.0546611286152957	grey	1114	12882	8.6
IL11	0.000124431446150142	0.000124010464552406	4.20981597735846e-07	0.00012358948295467	grey	12594	12882	97.8
IL11RA	0.00458650359327693	0.00456845207295045	1.80515203264805e-05	0.00455040055262397	grey	6721	12882	52.2
IL12A	0.000973374944897908	0.000878673688760076	9.47012561378319e-05	0.000783972432622245	grey	9666	12882	75
IL12RB1	0.0193040860329065	0.0140235495378037	0.00528053649510281	0.00874301304270086	grey	4851	12882	37.7
IL12RB2	0.0215822890161746	0.0213633237667112	0.000218965249463427	0.0211443585172478	grey	4141	12882	32.1
IL13	0.000294058038740628	0.000292954632461773	1.10340627885482e-06	0.000291851226182918	grey	11646	12882	90.4
IL13RA1	0.000227578641346561	0.000227444250481625	1.34390864935547e-07	0.00022730985961669	grey	12021	12882	93.3
IL15	0.00146326942024263	0.00130622748199075	0.000157041938251876	0.00114918554373887	grey	8938	12882	69.4
IL15RA	0.000388733190531548	0.000381494788156921	7.23840237462625e-06	0.000374256385782295	grey	11217	12882	87.1
IL16	0.169297719987574	0.0713256069963348	0.0979721129912396	-0.0266465059949048	grey	2279	12882	17.7
IL17A	0.00209586847921843	0.00199157968709834	0.000104288792120098	0.00188729089497824	grey	8161	12882	63.4
IL17B	0.000682573222379748	0.000667653879231498	1.491934314825e-05	0.000652734536083248	grey	10175	12882	79
IL17C	0.000173049367436077	0.000163968115074017	9.08125236206007e-06	0.000154886862711957	grey	12410	12882	96.3
IL17D	0.000228983622730034	0.00022803071947206	9.5290325797452e-07	0.000227077816214085	grey	12017	12882	93.3
IL17F	0.106996460859679	0.106963886366386	3.25744932923033e-05	0.106931311873094	grey	1711	12882	13.3
IL17RA	0.235995011828885	0.119446155052925	0.116548856775961	0.00289729827696378	grey	1567	12882	12.2
IL17RB	0.0184509769110692	0.0164431490251054	0.0020078278859638	0.0144353211391416	grey	4561	12882	35.4
IL17RC	0.000768096134679157	0.000699675986117375	6.84201485617816e-05	0.000631255837555593	grey	10085	12882	78.3
IL17RD	0.00700005078471686	0.005248467162857	0.00175158362185986	0.00349688354099714	grey	6480	12882	50.3
IL17RE	0.000691485626850899	0.000659481773642373	3.20038532085261e-05	0.000627477920433847	grey	10191	12882	79.1
IL17REL	0.00245658666244424	0.00245565103149456	9.3563094967497e-07	0.00245471540054489	grey	7800	12882	60.5
IL18	0.00156067223720339	0.00144874292984961	0.000111929307353782	0.00133681362249582	grey	8760	12882	68
IL18BP	0.00247676090160052	0.0021334787204698	0.000343282181130724	0.00179019653933908	grey	8051	12882	62.5
IL18R1	0.00095860336542224	0.000857939894744294	0.000100663470677946	0.000757276424066348	grey	9709	12882	75.4
IL18RAP	0.000629612906597517	0.000612559930542627	1.70529760548893e-05	0.000595506954487738	grey	10339	12882	80.3
IL1B	0.00768719243708114	0.00740429870458462	0.000282893732496524	0.00712140497208809	grey	5916	12882	45.9
IL1R1	0.0024752699023683	0.00245907394864478	1.61959537235234e-05	0.00244287799492125	grey	7796	12882	60.5
IL1R2	0.00205161400801585	0.00204312049261383	8.49351540201755e-06	0.00203462697721181	grey	8115	12882	63
IL1RAP	0.000793990084006016	0.000761031030857852	3.29590531481637e-05	0.000728071977709689	grey	9936	12882	77.1
IL1RL1	0.00861830533216783	0.00860434755409529	1.39577780725441e-05	0.00859038977602274	grey	5658	12882	43.9
IL1RL2	0.00302245087031279	0.0030150694369844	7.38143332839518e-06	0.003007688003656	grey	7432	12882	57.7
IL1RN	0.00577222397195567	0.00575539980681098	1.68241651446882e-05	0.00573857564166629	grey	6339	12882	49.2
IL2	0.00261418359276662	0.00153824318478616	0.00107594040798047	0.000462302776805692	grey	8667	12882	67.3
IL20	0.00472473368117431	0.00471171517394064	1.30185072336683e-05	0.00469869666670697	grey	6656	12882	51.7
IL20RB	0.000125142390011138	0.000120784876477254	4.35751353388368e-06	0.00011642736294337	grey	12604	12882	97.8
IL21	0.0195622624207419	0.0195285216377395	3.37407830023756e-05	0.0194947808547371	grey	4294	12882	33.3
IL21R	0.0913347780678819	0.0270372601926623	0.0642975178752196	-0.0372602576825572	grey	3744	12882	29.1
IL22	0.0352926762409559	0.0345818615420658	0.000710814698890068	0.0338710468431758	grey	3345	12882	26
IL23A	0.000893456088017591	0.000810204861733944	8.32512262836469e-05	0.000726953635450297	grey	9814	12882	76.2
IL23R	0.00137333882164988	0.00133598797276263	3.73508488872454e-05	0.00129863712387539	grey	8902	12882	69.1
IL24	0.000446877404414446	0.000442200072814632	4.67733159981366e-06	0.000437522741214818	grey	10948	12882	85
IL26	0.00110193307911537	0.000987267354575055	0.000114665724540318	0.000872601630034737	grey	9442	12882	73.3
IL27	0.000362643920090451	0.000360440044318367	2.20387577208402e-06	0.000358236168546283	grey	11323	12882	87.9
IL27RA	0.0348397246200138	0.022742094242774	0.0120976303772398	0.0106444638655341	grey	4037	12882	31.3
IL2RA	0.0103232140061124	0.0066105118391044	0.00371270216700798	0.00289780967209642	grey	6126	12882	47.6
IL2RB	0.00186764415554296	0.00147736702853784	0.000390277127005121	0.00108708990153272	grey	8728	12882	67.8
IL2RG	0.0979992531505082	0.0668234758578679	0.0311757772926403	0.0356476985652276	grey	2379	12882	18.5
IL31RA	0.000231068911685062	0.000230428963639165	6.39948045897027e-07	0.000229789015593267	grey	11998	12882	93.1
IL32	0.0223029338149072	0.0164200056518994	0.00588292816300775	0.0105370774888917	grey	4564	12882	35.4
IL34	0.000243175047566349	0.000242279027939884	8.96019626465505e-07	0.000241383008313418	grey	11934	12882	92.6
IL4	0.00333627327349294	0.00333556889981792	7.0437367502129e-07	0.0033348645261429	grey	7249	12882	56.3
IL4I1	0.00824322113325252	0.00737204209566412	0.000871179037588398	0.00650086305807572	grey	5925	12882	46
IL4R	0.00894238115982763	0.00716154886643048	0.00178083229339716	0.00538071657303332	grey	5980	12882	46.4
IL5	0.000228276124442543	0.000223200830984439	5.0752934581048e-06	0.000218125537526334	grey	12039	12882	93.5
IL5RA	0.000594665815902195	0.000572780194055255	2.18856218469394e-05	0.000550894572208316	grey	10477	12882	81.3
IL6R	0.0317296065467994	0.0155272549542239	0.0162023515925755	-0.00067509663835154	grey	4657	12882	36.2
IL6ST	0.0844038760305324	0.0378900808295382	0.0465137952009942	-0.008623714371456	grey	3219	12882	25
IL7	0.00277322177526039	0.00277063228664525	2.58948861513305e-06	0.00276804279803012	grey	7582	12882	58.9
IL7R	0.0338325031002158	0.0199539227929714	0.0138785803072443	0.00607534248572708	grey	4255	12882	33
ILDR1	0.00183832376677232	0.00183778984464105	5.33922131270691e-07	0.00183725592250978	grey	8334	12882	64.7
ILDR2	0.000440366752912199	0.000397170225924418	4.31965269877813e-05	0.000353973698936636	grey	11140	12882	86.5
ILF2	0.0277309628172198	0.0237402667213999	0.00399069609581991	0.01974957062558	grey	3964	12882	30.8
ILF3	0.172514161309049	0.154565452565381	0.0179487087436681	0.136616743821712	grey	1245	12882	9.7
ILK	0.211431873293098	0.13377158852391	0.0776602847691882	0.0561113037547217	grey	1415	12882	11
ILKAP	0.00139181337904805	0.00137554316785306	1.62702111949947e-05	0.00135927295665806	grey	8856	12882	68.7
ILVBL	0.0282499330645958	0.0208114714729213	0.00743846159167447	0.0133730098812468	grey	4184	12882	32.5
IMMP1L	0.0723419093320771	0.068065397535282	0.00427651179679511	0.0637888857384869	grey	2352	12882	18.3
IMMP2L	0.0127775006724574	0.0127667306192678	1.07700531895225e-05	0.0127559605660783	grey	5007	12882	38.9
IMMT	0.0406562760936468	0.026866809429768	0.0137894666638788	0.0130773427658892	grey	3751	12882	29.1
IMP3	0.0361354888459656	0.0261297412292095	0.0100057476167561	0.0161239936124534	grey	3798	12882	29.5
IMP4	0.102877697957378	0.0973776339677547	0.00550006398962349	0.0918775699781312	grey	1825	12882	14.2
IMPA1	0.00641099061167295	0.0063944645349546	1.6526076718342e-05	0.00637793845823626	grey	6172	12882	47.9
IMPA2	0.00113266677551547	0.000942471228896381	0.000190195546619087	0.000752275682277294	grey	9527	12882	74
IMPACT	0.016288972381727	0.0156429630666889	0.000646009315038085	0.0149969537516509	grey	4643	12882	36
IMPDH1	0.0340154511330585	0.0226007431577999	0.0114147079752586	0.0111860351825413	grey	4049	12882	31.4
IMPDH2	0.311309484525912	0.136140607726168	0.175168876799744	-0.0390282690735759	grey	1390	12882	10.8
IMPG2	0.00209539000884269	0.00190303941270748	0.000192350596135213	0.00171068881657227	grey	8272	12882	64.2
INCA1	0.000116277924077492	0.000116192687624497	8.52364529956755e-08	0.000116107451171501	grey	12642	12882	98.1
INCENP	0.000122360021996971	0.000114210273427661	8.14974856930968e-06	0.000106060524858352	grey	12651	12882	98.2
INE1	0.0281422521018639	0.0234064531027417	0.0047357989991222	0.0186706541036195	grey	3988	12882	31
INF2	0.000834838758686034	0.000825067222039849	9.77153664618463e-06	0.000815295685393665	grey	9788	12882	76
ING1	0.00520098441331258	0.00274516796806876	0.00245581644524382	0.000289351522824934	grey	7601	12882	59
ING2	0.000429144196038233	0.000428029814397292	1.1143816409404e-06	0.000426915432756352	grey	11012	12882	85.5
ING5	0.00491432240823746	0.00453918818150227	0.000375134226735191	0.00416405395476707	grey	6737	12882	52.3
INGX	0.000815440780000445	0.000796910277758209	1.85305022422361e-05	0.000778379775515973	grey	9839	12882	76.4
INHBC	0.000426248784819687	0.000425861461089557	3.87323730130236e-07	0.000425474137359427	grey	11019	12882	85.5
INHBE	0.00033327622291609	0.000331299099035282	1.97712388080748e-06	0.000329321975154475	grey	11465	12882	89
INMT	0.00183566073593516	0.00175447830461946	8.11824313157036e-05	0.00167329587330376	grey	8427	12882	65.4
INO80	0.215239373430151	0.0940615885748142	0.121177784855337	-0.0271161962805225	grey	1878	12882	14.6
INO80B	6.9632937813658e-05	6.94719828956632e-05	1.6095491799476e-07	6.93110279776685e-05	grey	12838	12882	99.7
INO80C	0.0244074462046068	0.0188866373860617	0.00552080881854508	0.0133658285675166	grey	4343	12882	33.7
INO80D	0.510931853642785	0.286349124409229	0.224582729233557	0.0617663951756718	grey	683	12882	5.3
INO80E	0.010103662594078	0.0091818573185767	0.000921805275501264	0.00826005204307543	grey	5555	12882	43.1
INPP1	0.000101454302507664	0.000101096983171648	3.57319336016245e-07	0.000100739663835632	grey	12727	12882	98.8
INPP4A	0.044785553189618	0.010010992418786	0.034774560770832	-0.0247635683520461	grey	5405	12882	42
INPP4B	0.036201631828927	0.0254886568140162	0.0107129750149108	0.0147756817991054	grey	3843	12882	29.8
INPP5A	0.0199017397503015	0.0197366418290682	0.000165097921233291	0.0195715439078349	grey	4277	12882	33.2
INPP5B	0.0614167194851776	0.0376553166096376	0.02376140287554	0.0138939137340977	grey	3227	12882	25.1
INPP5D	0.0250112677844493	0.0234632675699869	0.00154800021446243	0.0219152673555245	grey	3984	12882	30.9
INPP5E	0.105860766598324	0.0441592544146616	0.0617015121836629	-0.0175422577690013	grey	2984	12882	23.2
INPP5F	0.00095603187254166	0.000851428031032746	0.000104603841508914	0.000746824189523832	grey	9727	12882	75.5
INPP5J	0.000396625802012819	0.000396503910936639	1.21891076180244e-07	0.000396382019860458	grey	11145	12882	86.5
INPP5K	0.216589206177818	0.182611384976989	0.0339778212008289	0.14863356377616	grey	1078	12882	8.4
INPPL1	0.00359537912438061	0.00359014401603656	5.23510834405305e-06	0.0035849089076925	grey	7129	12882	55.3
INSIG1	0.148513774843385	0.0576820335065064	0.0908317413368785	-0.0331497078303722	grey	2609	12882	20.3
INSIG2	0.0462219749901531	0.0444921143540217	0.00172986063613147	0.0427622537178902	grey	2967	12882	23
INSL3	0.000336844381683029	0.000336364456020972	4.79925662056778e-07	0.000335884530358915	grey	11434	12882	88.8
INSL4	0.00624589981468725	0.00623709958708731	8.80022759994301e-06	0.00622829935948737	grey	6217	12882	48.3
INSL6	0.00501703408469314	0.00500421806263558	1.28160220575612e-05	0.00499140204057802	grey	6563	12882	50.9
INSR	0.000649223439493834	0.00064520126231655	4.02217717728403e-06	0.000641179085139266	grey	10224	12882	79.4
INSRR	0.00946061205945381	0.0094563008881487	4.31117130510889e-06	0.00945198971684359	grey	5506	12882	42.7
INTS1	0.00802871167166987	0.00769675381852278	0.000331957853147084	0.0073647959653757	grey	5847	12882	45.4
INTS10	0.0579474719891869	0.0553166909649685	0.0026307810242184	0.0526859099407501	grey	2666	12882	20.7
INTS12	0.00540597616309823	0.00503888695368626	0.000367089209411967	0.00467179774427429	grey	6551	12882	50.9
INTS2	0.0168547693792967	0.0144199302483615	0.00243483913093525	0.0119850911174262	grey	4802	12882	37.3
INTS3	0.0366761316659864	0.0201808301111156	0.0164953015548708	0.00368552855624488	grey	4235	12882	32.9
INTS4	0.000114329512480383	0.000113844551193563	4.84961286820561e-07	0.000113359589906742	grey	12654	12882	98.2
INTS5	0.00699159701261004	0.00429039298189922	0.00270120403071082	0.00158918895118841	grey	6834	12882	53.1
INTS6	0.0551700319783535	0.0466826857489902	0.00848734622936326	0.038195339519627	grey	2890	12882	22.4
INTS7	0.0274504545775731	0.0262185510297876	0.00123190354778551	0.0249866474820021	grey	3792	12882	29.4
INTS8	0.605415616167518	0.542883117278894	0.0625324988886244	0.480350618390269	grey	309	12882	2.4
INTS9	0.218406856251738	0.0937773149491128	0.124629541302626	-0.0308522263535127	grey	1882	12882	14.6
INVS	0.000719514060245804	0.000696614757473254	2.28993027725501e-05	0.000673715454700704	grey	10092	12882	78.3
IP6K1	0.184886867729319	0.136162970065251	0.0487238976640671	0.0874390724011843	grey	1389	12882	10.8
IP6K2	0.00346780011722914	0.00222221576326904	0.0012455843539601	0.000976631409308943	grey	7974	12882	61.9
IPMK	0.0016021902745327	0.00159436436776961	7.82590676309076e-06	0.00158653846100652	grey	8597	12882	66.7
IPO11	0.142910523431478	0.13064894854713	0.012261574884348	0.118387373662781	grey	1441	12882	11.2
IPO13	0.0225780590999722	0.0147805307313062	0.00779752836866608	0.00698300236264008	grey	4752	12882	36.9
IPO4	0.0307129767230729	0.0224353132689976	0.00827766345407527	0.0141576498149223	grey	4057	12882	31.5
IPO5	0.33820512326003	0.224547233598068	0.113657889661962	0.110889343936105	grey	879	12882	6.8
IPO7	0.0118161726010018	0.0104437074554604	0.00137246514554145	0.00907124230991892	grey	5341	12882	41.5
IPO8	0.0858091125614957	0.0759410943567534	0.0098680182047423	0.0660730761520111	grey	2185	12882	17
IPO9	0.00433088007947871	0.0038797318666565	0.000451148212822215	0.00342858365383428	grey	6999	12882	54.3
IPP	0.00469084223785905	0.0037890242170328	0.000901818020826246	0.00288720619620656	grey	7042	12882	54.7
IPPK	0.00049340220362862	0.000480498926947411	1.2903276681209e-05	0.000467595650266202	grey	10784	12882	83.7
IQCA1	0.228041971037673	0.228039186859562	2.78417811166998e-06	0.22803640268145	grey	865	12882	6.7
IQCB1	0.0670286868895247	0.0461029287734877	0.020925758116037	0.0251771706574506	grey	2912	12882	22.6
IQCC	0.000318592111070585	0.000312767984036383	5.82412703420149e-06	0.000306943857002182	grey	11547	12882	89.6
IQCD	0.00061127980043155	0.000610084871064305	1.19492936724499e-06	0.00060888994169706	grey	10343	12882	80.3
IQCE	0.0118931319177756	0.00398615064830446	0.00790698126947111	-0.00392083062116665	grey	6952	12882	54
IQCG	0.00581907359601592	0.00464129248961478	0.00117778110640114	0.00346351138321364	grey	6690	12882	51.9
IQCH	0.0220966225608174	0.0220962006272871	4.21933530270896e-07	0.0220957786937569	grey	4086	12882	31.7
IQCK	0.00246990338779545	0.00246950095486539	4.02432930060766e-07	0.00246909852193533	grey	7785	12882	60.4
IQGAP1	0.0978187281306738	0.0898348262181611	0.00798390191251272	0.0818509243056483	grey	1942	12882	15.1
IQGAP2	0.0500602566241389	0.0370985230811458	0.0129617335429931	0.0241367895381526	grey	3243	12882	25.2
IQGAP3	0.00107814087213107	0.00103077995489745	4.73609172336146e-05	0.00098341903766384	grey	9360	12882	72.7
IQSEC1	0.534293774251632	0.398454373617762	0.13583940063387	0.262614972983892	grey	474	12882	3.7
IQSEC2	0.0159997071826141	0.0159979423824338	1.76480018030875e-06	0.0159961775822535	grey	4606	12882	35.8
IQSEC3	0.001748689479443	0.00174829994190768	3.89537535322405e-07	0.00174791040437236	grey	8435	12882	65.5
IQUB	0.000355969303758445	0.000335280566919999	2.06887368384464e-05	0.000314591830081553	grey	11441	12882	88.8
IRAK1	0.101733298350431	0.0628233939771808	0.0389099043732499	0.023913489603931	grey	2472	12882	19.2
